Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,SKU,HS Code,COO,Contender Park City,Contender Salt Lake City,Contender Warehouse
open-mind-complete-bike-builder,OPEN MIND Complete Bike Builder,Color,Grey / Matte Red,Size,M,,,210000128085,,,0,0,0
open-mind-complete-bike-builder,OPEN MIND Complete Bike Builder,Color,Grey / Matte Red,Size,S,,,210000128084,,,0,0,0
open-mind-complete-bike-builder,OPEN MIND Complete Bike Builder,Color,Dark Blue,Size,L,,,210000111794,,,0,1,0
open-mind-complete-bike-builder,OPEN MIND Complete Bike Builder,Color,Dark Blue,Size,S,,,210000111790,,,0,0,0
open-mind-complete-bike-builder,OPEN MIND Complete Bike Builder,Color,Dark Blue,Size,XL,,,210000111796,,,0,0,0
time-alpe-dhuez-01-aktiv-disc-complete-bike-builder,TIME Alpe d'Huez 01 AKTIV Disc Complete Bike Builder,Color,Hero  Grey/White,Size,MD,,,210000103147,,,0,0,0
time-alpe-dhuez-01-aktiv-disc-complete-bike-builder,TIME Alpe d'Huez 01 AKTIV Disc Complete Bike Builder,Color,Hero  Grey/White,Size,XL,,,210000103149,,,0,1,1
time-alpe-dhuez-01-aktiv-disc-complete-bike-builder,TIME Alpe d'Huez 01 AKTIV Disc Complete Bike Builder,Color,Hero  Grey/White,Size,SM,,,210000103146,,,0,0,0
time-alpe-dhuez-01-aktiv-disc-complete-bike-builder,TIME Alpe d'Huez 01 AKTIV Disc Complete Bike Builder,Color,Hero  Grey/White,Size,LG,,,210000103148,,,0,0,0
time-alpe-dhuez-01-aktiv-disc-complete-bike-builder,TIME Alpe d'Huez 01 AKTIV Disc Complete Bike Builder,Color,Hero  Grey/White,Size,XS,,,210000103145,,,0,0,0
time-alpe-dhuez-01-aktiv-disc-complete-bike-builder,TIME Alpe d'Huez 01 AKTIV Disc Complete Bike Builder,Color,Hero  Grey/White,Size,XXS,,,210000103144,,,0,0,0
time-alpe-dhuez-01-aktiv-disc-complete-bike-builder,TIME Alpe d'Huez 01 AKTIV Disc Complete Bike Builder,Color,White,Size,XXS,,,210000117616,,,0,0,0
time-alpe-dhuez-01-aktiv-disc-complete-bike-builder,TIME Alpe d'Huez 01 AKTIV Disc Complete Bike Builder,Color,White,Size,SM,,,210000117617,,,0,0,0
time-alpe-dhuez-01-aktiv-disc-complete-bike-builder,TIME Alpe d'Huez 01 AKTIV Disc Complete Bike Builder,Color,White,Size,MD,,,210000117618,,,0,0,0
time-alpe-dhuez-01-aktiv-disc-complete-bike-builder,TIME Alpe d'Huez 01 AKTIV Disc Complete Bike Builder,Color,White,Size,LG,,,210000117619,,,0,0,0
time-alpe-dhuez-01-aktiv-disc-complete-bike-builder,TIME Alpe d'Huez 01 AKTIV Disc Complete Bike Builder,Color,Red,Size,XXS,,,210000117620,,,0,0,0
time-alpe-dhuez-01-aktiv-disc-complete-bike-builder,TIME Alpe d'Huez 01 AKTIV Disc Complete Bike Builder,Color,Red,Size,SM,,,210000117621,,,0,0,0
time-alpe-dhuez-01-aktiv-disc-complete-bike-builder,TIME Alpe d'Huez 01 AKTIV Disc Complete Bike Builder,Color,Red,Size,MD,,,210000117622,,,0,0,0
time-alpe-dhuez-01-aktiv-disc-complete-bike-builder,TIME Alpe d'Huez 01 AKTIV Disc Complete Bike Builder,Color,Red,Size,XS,,,210000117623,,,0,0,0
time-alpe-dhuez-01-aktiv-disc-complete-bike-builder,TIME Alpe d'Huez 01 AKTIV Disc Complete Bike Builder,Color,Red,Size,LG,,,210000117624,,,0,0,0
time-alpe-dhuez-01-aktiv-disc-complete-bike-builder,TIME Alpe d'Huez 01 AKTIV Disc Complete Bike Builder,Color,Red,Size,XL,,,210000117625,,,0,1,0
time-alpe-dhuez-01-aktiv-disc-complete-bike-builder,TIME Alpe d'Huez 01 AKTIV Disc Complete Bike Builder,Color,White,Size,XS,,,210000117667,,,0,0,0
time-alpe-dhuez-01-aktiv-disc-complete-bike-builder,TIME Alpe d'Huez 01 AKTIV Disc Complete Bike Builder,Color,White,Size,XL,,,210000117668,,,1,0,2
open-upper-complete-bike-builder,OPEN UPPER Complete Bike Builder,Color,Black,Size,M,,,210000083484,,,0,0,0
open-upper-complete-bike-builder,OPEN UPPER Complete Bike Builder,Color,Ready To Paint,Size,M,,,210000097815,,,0,2,0
open-upper-complete-bike-builder,OPEN UPPER Complete Bike Builder,Color,Black,Size,S,,,210000083486,,,0,0,0
open-upper-complete-bike-builder,OPEN UPPER Complete Bike Builder,Color,Ready To Paint,Size,L,,,210000097959,,,0,1,2
open-upper-complete-bike-builder,OPEN UPPER Complete Bike Builder,Color,Black,Size,L,,,210000083482,,,0,0,0
open-upper-complete-bike-builder,OPEN UPPER Complete Bike Builder,Color,Black,Size,XL,,,210000081657,,,0,0,0
open-upper-complete-bike-builder,OPEN UPPER Complete Bike Builder,Color,Ready To Paint,Size,S,,,210000106322,,,0,0,1
open-upper-complete-bike-builder,OPEN UPPER Complete Bike Builder,Color,Ready To Paint,Size,XL,,,210000101533,,,0,0,0
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,California Sage,Size,XL,,,210000120169,,,0,1,1
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,California Sage,Size,M,,,210000120170,,,0,0,2
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,California Sage,Size,L,,,210000120168,,,0,0,2
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,California Sage,Size,S,,,210000120167,,,0,0,2
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,Grey/Orange,Size,L,,,210000116728,,,0,1,0
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,Grey/Orange,Size,XL,,,210000116727,,,0,1,0
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,Grey/Orange,Size,M,,,210000116726,,,0,0,0
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,Grey/Orange,Size,S,,,210000116725,,,0,0,0
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,Blue,Size,S,,,210000087445,,,0,0,0
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,Blue,Size,XL,,,210000089154,,,0,0,0
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,Blue,Size,L,,,210000086740,,,0,1,0
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,Green,Size,L,,,210000087028,,,0,0,0
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,Blue,Size,M,,,210000086775,,,0,0,0
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,Ready To Paint,Size,L,,,210000093575,,,0,1,1
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,Ready To Paint,Size,XL,,,210000108361,,,0,1,2
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,Green,Size,XL,,,210000087606,,,0,0,0
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,Green,Size,S,,,210000094213,,,0,0,0
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,Ready To Paint,Size,S,,,210000102134,,,0,1,1
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,Ready To Paint,Size,M,,,210000092409,,,0,1,1
open-up-complete-bike-builder,OPEN UP Complete Bike Builder,Color,Green,Size,M,,,210000087030,,,0,0,0
